,tripid,pickup_node,dropoff_node,pickup_day,pickup_hour,pickup_minute,pickup_datetime,route,dropoff_datetime,trip_duration,node_timestamps
46,46,290333444,309450229,1,18,0,2022-01-01 18:00:00,"[290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 309450229]",2022-01-01 18:04:18.500,258.5,"{290333444: '2022-01-01 18:00:00', 304525639: '2022-01-01 18:00:32', 307663269: '2022-01-01 18:01:04', 307662889: '2022-01-01 18:01:36', 307662284: '2022-01-01 18:02:09', 309450366: '2022-01-01 18:02:41', 307662242: '2022-01-01 18:03:13', 306222128: '2022-01-01 18:03:46', 309450229: '2022-01-01 18:04:18'}"
47,47,306221807,306224552,1,22,11,2022-01-01 22:11:00,"[306221807, 306221765, 306225000, 306224552]",2022-01-01 22:11:14.200,14.2,"{306221807: '2022-01-01 22:11:00', 306221765: '2022-01-01 22:11:04', 306225000: '2022-01-01 22:11:09', 306224552: '2022-01-01 22:11:14'}"
48,48,307664242,309450340,1,7,57,2022-01-01 07:57:00,"[307664242, 307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 309450229, 1633571571, 309450340]",2022-01-01 08:02:21.700,321.7,"{307664242: '2022-01-01 07:57:00', 307664257: '2022-01-01 07:57:24', 290333443: '2022-01-01 07:57:49', 290333444: '2022-01-01 07:58:14', 304525639: '2022-01-01 07:58:38', 307663269: '2022-01-01 07:59:03', 307662889: '2022-01-01 07:59:28', 307662284: '2022-01-01 07:59:53', 309450366: '2022-01-01 08:00:17', 307662242: '2022-01-01 08:00:42', 306222128: '2022-01-01 08:01:07', 309450229: '2022-01-01 08:01:32', 1633571571: '2022-01-01 08:01:56', 309450340: '2022-01-01 08:02:21'}"
49,49,306222383,306225115,1,1,51,2022-01-01 01:51:00,"[306222383, 306222385, 306221900, 306225115]",2022-01-01 01:51:26.600,26.6,"{306222383: '2022-01-01 01:51:00', 306222385: '2022-01-01 01:51:08', 306221900: '2022-01-01 01:51:17', 306225115: '2022-01-01 01:51:26'}"
50,50,306222385,306226719,1,15,21,2022-01-01 15:21:00,"[306222385, 306222128, 309450229, 306226719]",2022-01-01 15:21:26.000,26.0,"{306222385: '2022-01-01 15:21:00', 306222128: '2022-01-01 15:21:08', 309450229: '2022-01-01 15:21:17', 306226719: '2022-01-01 15:21:26'}"
51,51,306221671,307662199,1,12,40,2022-01-01 12:40:00,"[306221671, 306221807, 306221765, 306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307661801, 307662198, 307662199]",2022-01-01 12:42:20.800,140.8,"{306221671: '2022-01-01 12:40:00', 306221807: '2022-01-01 12:40:08', 306221765: '2022-01-01 12:40:17', 306225000: '2022-01-01 12:40:26', 306224552: '2022-01-01 12:40:35', 306225009: '2022-01-01 12:40:44', 306225011: '2022-01-01 12:40:52', 306225115: '2022-01-01 12:41:01', 306221900: '2022-01-01 12:41:10', 306222385: '2022-01-01 12:41:19', 306222128: '2022-01-01 12:41:28', 307662242: '2022-01-01 12:41:36', 309450366: '2022-01-01 12:41:45', 307662284: '2022-01-01 12:41:54', 307661801: '2022-01-01 12:42:03', 307662198: '2022-01-01 12:42:12', 307662199: '2022-01-01 12:42:20'}"
52,52,306221807,306221804,1,10,2,2022-01-01 10:02:00,"[306221807, 306221802, 306221804]",2022-01-01 10:02:17.500,17.5,"{306221807: '2022-01-01 10:02:00', 306221802: '2022-01-01 10:02:08', 306221804: '2022-01-01 10:02:17'}"
53,53,3023405360,306221941,1,1,18,2022-01-01 01:18:00,"[3023405360, 306221765, 306225000, 306224552, 306225009, 306225011, 306225115, 306222676, 306221941]",2022-01-01 01:19:13.700,73.7,"{3023405360: '2022-01-01 01:18:00', 306221765: '2022-01-01 01:18:09', 306225000: '2022-01-01 01:18:18', 306224552: '2022-01-01 01:18:27', 306225009: '2022-01-01 01:18:36', 306225011: '2022-01-01 01:18:46', 306225115: '2022-01-01 01:18:55', 306222676: '2022-01-01 01:19:04', 306221941: '2022-01-01 01:19:13'}"
54,54,307664257,306222128,1,4,32,2022-01-01 04:32:00,"[307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128]",2022-01-01 04:36:25.600,265.6,"{307664257: '2022-01-01 04:32:00', 290333443: '2022-01-01 04:32:29', 290333444: '2022-01-01 04:32:59', 304525639: '2022-01-01 04:33:28', 307663269: '2022-01-01 04:33:58', 307662889: '2022-01-01 04:34:27', 307662284: '2022-01-01 04:34:57', 309450366: '2022-01-01 04:35:26', 307662242: '2022-01-01 04:35:56', 306222128: '2022-01-01 04:36:25'}"
55,55,307662889,308304289,1,14,2,2022-01-01 14:02:00,"[307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765, 306221807, 306221802, 306221804, 308304289]",2022-01-01 14:06:28.900,268.9,"{307662889: '2022-01-01 14:02:00', 307662284: '2022-01-01 14:02:17', 309450366: '2022-01-01 14:02:35', 307662242: '2022-01-01 14:02:53', 306222128: '2022-01-01 14:03:11', 306222385: '2022-01-01 14:03:29', 306221900: '2022-01-01 14:03:47', 306225115: '2022-01-01 14:04:05', 306225011: '2022-01-01 14:04:23', 306221653: '2022-01-01 14:04:41', 306225000: '2022-01-01 14:04:59', 306221765: '2022-01-01 14:05:17', 306221807: '2022-01-01 14:05:35', 306221802: '2022-01-01 14:05:53', 306221804: '2022-01-01 14:06:10', 308304289: '2022-01-01 14:06:28'}"
56,56,306218723,309441562,1,17,26,2022-01-01 17:26:00,"[306218723, 308304289, 309441548, 309441562]",2022-01-01 17:28:57.100,177.1,"{306218723: '2022-01-01 17:26:00', 308304289: '2022-01-01 17:26:59', 309441548: '2022-01-01 17:27:58', 309441562: '2022-01-01 17:28:57'}"
57,57,309441548,399384843,1,3,58,2022-01-01 03:58:00,"[309441548, 309441562, 309441547, 306221950, 399384843]",2022-01-01 03:59:14.700,74.7,"{309441548: '2022-01-01 03:58:00', 309441562: '2022-01-01 03:58:18', 309441547: '2022-01-01 03:58:37', 306221950: '2022-01-01 03:58:56', 399384843: '2022-01-01 03:59:14'}"
58,58,306218723,307664257,1,6,26,2022-01-01 06:26:00,"[306218723, 306222462, 306226719, 309450229, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443, 307664257]",2022-01-01 06:32:51.000,411.0,"{306218723: '2022-01-01 06:26:00', 306222462: '2022-01-01 06:26:31', 306226719: '2022-01-01 06:27:03', 309450229: '2022-01-01 06:27:34', 306222128: '2022-01-01 06:28:06', 307662242: '2022-01-01 06:28:38', 309450366: '2022-01-01 06:29:09', 307662284: '2022-01-01 06:29:41', 307662889: '2022-01-01 06:30:12', 307663269: '2022-01-01 06:30:44', 304525639: '2022-01-01 06:31:16', 290333444: '2022-01-01 06:31:47', 290333443: '2022-01-01 06:32:19', 307664257: '2022-01-01 06:32:51'}"
59,59,306222385,309441562,1,1,36,2022-01-01 01:36:00,"[306222385, 306221900, 306221960, 306222676, 306221941, 399384843, 306221950, 309441547, 309441548, 309441562]",2022-01-01 01:37:33.000,93.0,"{306222385: '2022-01-01 01:36:00', 306221900: '2022-01-01 01:36:10', 306221960: '2022-01-01 01:36:20', 306222676: '2022-01-01 01:36:30', 306221941: '2022-01-01 01:36:41', 399384843: '2022-01-01 01:36:51', 306221950: '2022-01-01 01:37:01', 309441547: '2022-01-01 01:37:12', 309441548: '2022-01-01 01:37:22', 309441562: '2022-01-01 01:37:33'}"
60,60,7756059875,306225009,1,23,41,2022-01-01 23:41:00,"[7756059875, 307662149, 307661801, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009]",2022-01-01 23:43:01.300,121.3,"{7756059875: '2022-01-01 23:41:00', 307662149: '2022-01-01 23:41:11', 307661801: '2022-01-01 23:41:22', 307662284: '2022-01-01 23:41:33', 309450366: '2022-01-01 23:41:44', 307662242: '2022-01-01 23:41:55', 306222128: '2022-01-01 23:42:06', 306222385: '2022-01-01 23:42:17', 306221900: '2022-01-01 23:42:28', 306225115: '2022-01-01 23:42:39', 306225011: '2022-01-01 23:42:50', 306225009: '2022-01-01 23:43:01'}"
61,61,307664242,308304289,1,4,3,2022-01-01 04:03:00,"[307664242, 307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765, 306221807, 306221802, 306221804, 308304289]",2022-01-01 04:10:11.000,431.0,"{307664242: '2022-01-01 04:03:00', 307664257: '2022-01-01 04:03:20', 290333443: '2022-01-01 04:03:41', 290333444: '2022-01-01 04:04:01', 304525639: '2022-01-01 04:04:22', 307663269: '2022-01-01 04:04:42', 307662889: '2022-01-01 04:05:03', 307662284: '2022-01-01 04:05:23', 309450366: '2022-01-01 04:05:44', 307662242: '2022-01-01 04:06:04', 306222128: '2022-01-01 04:06:25', 306222385: '2022-01-01 04:06:45', 306221900: '2022-01-01 04:07:06', 306225115: '2022-01-01 04:07:26', 306225011: '2022-01-01 04:07:47', 306221653: '2022-01-01 04:08:07', 306225000: '2022-01-01 04:08:28', 306221765: '2022-01-01 04:08:48', 306221807: '2022-01-01 04:09:09', 306221802: '2022-01-01 04:09:29', 306221804: '2022-01-01 04:09:50', 308304289: '2022-01-01 04:10:11'}"
62,62,307662199,306218723,1,20,20,2022-01-01 20:20:00,"[307662199, 307662198, 307661801, 307662284, 309450366, 307662242, 306222128, 309450229, 306226719, 306222462, 306218723]",2022-01-01 20:23:11.900,191.9,"{307662199: '2022-01-01 20:20:00', 307662198: '2022-01-01 20:20:19', 307661801: '2022-01-01 20:20:38', 307662284: '2022-01-01 20:20:57', 309450366: '2022-01-01 20:21:16', 307662242: '2022-01-01 20:21:35', 306222128: '2022-01-01 20:21:55', 309450229: '2022-01-01 20:22:14', 306226719: '2022-01-01 20:22:33', 306222462: '2022-01-01 20:22:52', 306218723: '2022-01-01 20:23:11'}"
63,63,308304288,306221671,1,10,35,2022-01-01 10:35:00,"[308304288, 308304289, 306221804, 306221802, 306221807, 306221671]",2022-01-01 10:35:57.300,57.3,"{308304288: '2022-01-01 10:35:00', 308304289: '2022-01-01 10:35:11', 306221804: '2022-01-01 10:35:22', 306221802: '2022-01-01 10:35:34', 306221807: '2022-01-01 10:35:45', 306221671: '2022-01-01 10:35:57'}"
64,64,354863308,306222676,1,5,2,2022-01-01 05:02:00,"[354863308, 1633571571, 309450229, 306222128, 306222385, 306221900, 306221960, 306222676]",2022-01-01 05:02:41.700,41.7,"{354863308: '2022-01-01 05:02:00', 1633571571: '2022-01-01 05:02:05', 309450229: '2022-01-01 05:02:11', 306222128: '2022-01-01 05:02:17', 306222385: '2022-01-01 05:02:23', 306221900: '2022-01-01 05:02:29', 306221960: '2022-01-01 05:02:35', 306222676: '2022-01-01 05:02:41'}"
65,65,309450234,306222128,1,11,16,2022-01-01 11:16:00,"[309450234, 354863308, 1633571571, 309450229, 306222128]",2022-01-01 11:16:26.300,26.3,"{309450234: '2022-01-01 11:16:00', 354863308: '2022-01-01 11:16:06', 1633571571: '2022-01-01 11:16:13', 309450229: '2022-01-01 11:16:19', 306222128: '2022-01-01 11:16:26'}"
66,66,306221765,307662199,1,13,1,2022-01-01 13:01:00,"[306221765, 306225000, 306221653, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307661801, 307662198, 307662199]",2022-01-01 13:03:00.000,120.0,"{306221765: '2022-01-01 13:01:00', 306225000: '2022-01-01 13:01:09', 306221653: '2022-01-01 13:01:18', 306225011: '2022-01-01 13:01:27', 306225115: '2022-01-01 13:01:36', 306221900: '2022-01-01 13:01:46', 306222385: '2022-01-01 13:01:55', 306222128: '2022-01-01 13:02:04', 307662242: '2022-01-01 13:02:13', 309450366: '2022-01-01 13:02:23', 307662284: '2022-01-01 13:02:32', 307661801: '2022-01-01 13:02:41', 307662198: '2022-01-01 13:02:50', 307662199: '2022-01-01 13:03:00'}"
67,67,280324491,308304289,1,21,51,2022-01-01 21:51:00,"[280324491, 280324485, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765, 306221807, 306221802, 306221804, 308304289]",2022-01-01 21:57:33.700,393.7,"{280324491: '2022-01-01 21:51:00', 280324485: '2022-01-01 21:51:23', 307662889: '2022-01-01 21:51:46', 307662284: '2022-01-01 21:52:09', 309450366: '2022-01-01 21:52:32', 307662242: '2022-01-01 21:52:55', 306222128: '2022-01-01 21:53:18', 306222385: '2022-01-01 21:53:42', 306221900: '2022-01-01 21:54:05', 306225115: '2022-01-01 21:54:28', 306225011: '2022-01-01 21:54:51', 306221653: '2022-01-01 21:55:14', 306225000: '2022-01-01 21:55:37', 306221765: '2022-01-01 21:56:01', 306221807: '2022-01-01 21:56:24', 306221802: '2022-01-01 21:56:47', 306221804: '2022-01-01 21:57:10', 308304289: '2022-01-01 21:57:33'}"
68,68,306221950,309441547,1,22,45,2022-01-01 22:45:00,"[306221950, 309441547]",2022-01-01 22:45:49.200,49.2,"{306221950: '2022-01-01 22:45:00', 309441547: '2022-01-01 22:45:49'}"
69,69,306221807,304525639,1,5,4,2022-01-01 05:04:00,"[306221807, 306221765, 306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639]",2022-01-01 05:09:19.400,319.4,"{306221807: '2022-01-01 05:04:00', 306221765: '2022-01-01 05:04:21', 306225000: '2022-01-01 05:04:42', 306224552: '2022-01-01 05:05:03', 306225009: '2022-01-01 05:05:25', 306225011: '2022-01-01 05:05:46', 306225115: '2022-01-01 05:06:07', 306221900: '2022-01-01 05:06:29', 306222385: '2022-01-01 05:06:50', 306222128: '2022-01-01 05:07:11', 307662242: '2022-01-01 05:07:32', 309450366: '2022-01-01 05:07:54', 307662284: '2022-01-01 05:08:15', 307662889: '2022-01-01 05:08:36', 307663269: '2022-01-01 05:08:58', 304525639: '2022-01-01 05:09:19'}"
70,70,306221671,7756059836,1,14,16,2022-01-01 14:16:00,"[306221671, 306221807, 306221765, 306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307661801, 307662149, 7756059845, 7756059836]",2022-01-01 14:18:33.200,153.2,"{306221671: '2022-01-01 14:16:00', 306221807: '2022-01-01 14:16:09', 306221765: '2022-01-01 14:16:18', 306225000: '2022-01-01 14:16:27', 306224552: '2022-01-01 14:16:36', 306225009: '2022-01-01 14:16:45', 306225011: '2022-01-01 14:16:54', 306225115: '2022-01-01 14:17:03', 306221900: '2022-01-01 14:17:12', 306222385: '2022-01-01 14:17:21', 306222128: '2022-01-01 14:17:30', 307662242: '2022-01-01 14:17:39', 309450366: '2022-01-01 14:17:48', 307662284: '2022-01-01 14:17:57', 307661801: '2022-01-01 14:18:06', 307662149: '2022-01-01 14:18:15', 7756059845: '2022-01-01 14:18:24', 7756059836: '2022-01-01 14:18:33'}"
71,71,7756059834,280324476,1,12,35,2022-01-01 12:35:00,"[7756059834, 7756059836, 7756059845, 307662149, 307661801, 307662284, 307662889, 280324485, 280324476]",2022-01-01 12:39:39.500,279.5,"{7756059834: '2022-01-01 12:35:00', 7756059836: '2022-01-01 12:35:34', 7756059845: '2022-01-01 12:36:09', 307662149: '2022-01-01 12:36:44', 307661801: '2022-01-01 12:37:19', 307662284: '2022-01-01 12:37:54', 307662889: '2022-01-01 12:38:29', 280324485: '2022-01-01 12:39:04', 280324476: '2022-01-01 12:39:39'}"
72,72,1479963453,290333444,1,1,59,2022-01-01 01:59:00,"[1479963453, 309441562, 309441547, 306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444]",2022-01-01 02:06:10.100,430.1,"{1479963453: '2022-01-01 01:59:00', 309441562: '2022-01-01 01:59:25', 309441547: '2022-01-01 01:59:50', 306221950: '2022-01-01 02:00:15', 399384843: '2022-01-01 02:00:41', 306221941: '2022-01-01 02:01:06', 306222676: '2022-01-01 02:01:31', 306221960: '2022-01-01 02:01:57', 306221900: '2022-01-01 02:02:22', 306222385: '2022-01-01 02:02:47', 306222128: '2022-01-01 02:03:13', 307662242: '2022-01-01 02:03:38', 309450366: '2022-01-01 02:04:03', 307662284: '2022-01-01 02:04:28', 307662889: '2022-01-01 02:04:54', 307663269: '2022-01-01 02:05:19', 304525639: '2022-01-01 02:05:44', 290333444: '2022-01-01 02:06:10'}"
73,73,306221950,297675884,1,21,6,2022-01-01 21:06:00,"[306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 297675884]",2022-01-01 21:10:47.900,287.9,"{306221950: '2022-01-01 21:06:00', 399384843: '2022-01-01 21:06:22', 306221941: '2022-01-01 21:06:44', 306222676: '2022-01-01 21:07:06', 306221960: '2022-01-01 21:07:28', 306221900: '2022-01-01 21:07:50', 306222385: '2022-01-01 21:08:12', 306222128: '2022-01-01 21:08:35', 307662242: '2022-01-01 21:08:57', 309450366: '2022-01-01 21:09:19', 307662284: '2022-01-01 21:09:41', 307662889: '2022-01-01 21:10:03', 307663269: '2022-01-01 21:10:25', 297675884: '2022-01-01 21:10:47'}"
74,74,307664257,3023405356,1,6,23,2022-01-01 06:23:00,"[307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765, 306221807, 306221802, 3023405356]",2022-01-01 06:29:07.000,367.0,"{307664257: '2022-01-01 06:23:00', 290333443: '2022-01-01 06:23:19', 290333444: '2022-01-01 06:23:38', 304525639: '2022-01-01 06:23:57', 307663269: '2022-01-01 06:24:17', 307662889: '2022-01-01 06:24:36', 307662284: '2022-01-01 06:24:55', 309450366: '2022-01-01 06:25:15', 307662242: '2022-01-01 06:25:34', 306222128: '2022-01-01 06:25:53', 306222385: '2022-01-01 06:26:13', 306221900: '2022-01-01 06:26:32', 306225115: '2022-01-01 06:26:51', 306225011: '2022-01-01 06:27:11', 306221653: '2022-01-01 06:27:30', 306225000: '2022-01-01 06:27:49', 306221765: '2022-01-01 06:28:09', 306221807: '2022-01-01 06:28:28', 306221802: '2022-01-01 06:28:47', 3023405356: '2022-01-01 06:29:07'}"
75,75,306222462,306225000,1,6,39,2022-01-01 06:39:00,"[306222462, 306224552, 306225000]",2022-01-01 06:39:32.400,32.4,"{306222462: '2022-01-01 06:39:00', 306224552: '2022-01-01 06:39:16', 306225000: '2022-01-01 06:39:32'}"
76,76,3023405356,290333400,1,14,7,2022-01-01 14:07:00,"[3023405356, 306221802, 306221807, 306221765, 306225000, 306221653, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333400]",2022-01-01 14:13:02.900,362.9,"{3023405356: '2022-01-01 14:07:00', 306221802: '2022-01-01 14:07:20', 306221807: '2022-01-01 14:07:40', 306221765: '2022-01-01 14:08:00', 306225000: '2022-01-01 14:08:20', 306221653: '2022-01-01 14:08:40', 306225011: '2022-01-01 14:09:00', 306225115: '2022-01-01 14:09:21', 306221900: '2022-01-01 14:09:41', 306222385: '2022-01-01 14:10:01', 306222128: '2022-01-01 14:10:21', 307662242: '2022-01-01 14:10:41', 309450366: '2022-01-01 14:11:01', 307662284: '2022-01-01 14:11:22', 307662889: '2022-01-01 14:11:42', 307663269: '2022-01-01 14:12:02', 304525639: '2022-01-01 14:12:22', 290333444: '2022-01-01 14:12:42', 290333400: '2022-01-01 14:13:02'}"
77,77,306225011,306221765,1,14,37,2022-01-01 14:37:00,"[306225011, 306221653, 306225000, 306221765]",2022-01-01 14:37:34.000,34.0,"{306225011: '2022-01-01 14:37:00', 306221653: '2022-01-01 14:37:11', 306225000: '2022-01-01 14:37:22', 306221765: '2022-01-01 14:37:34'}"
78,78,306221807,290333443,1,23,45,2022-01-01 23:45:00,"[306221807, 306221765, 306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443]",2022-01-01 23:50:44.800,344.8,"{306221807: '2022-01-01 23:45:00', 306221765: '2022-01-01 23:45:20', 306225000: '2022-01-01 23:45:40', 306224552: '2022-01-01 23:46:00', 306225009: '2022-01-01 23:46:21', 306225011: '2022-01-01 23:46:41', 306225115: '2022-01-01 23:47:01', 306221900: '2022-01-01 23:47:21', 306222385: '2022-01-01 23:47:42', 306222128: '2022-01-01 23:48:02', 307662242: '2022-01-01 23:48:22', 309450366: '2022-01-01 23:48:43', 307662284: '2022-01-01 23:49:03', 307662889: '2022-01-01 23:49:23', 307663269: '2022-01-01 23:49:43', 304525639: '2022-01-01 23:50:04', 290333444: '2022-01-01 23:50:24', 290333443: '2022-01-01 23:50:44'}"
79,79,306221802,280324491,1,4,4,2022-01-01 04:04:00,"[306221802, 306221807, 306221765, 306225000, 306221653, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 280324485, 280324491]",2022-01-01 04:10:01.400,361.4,"{306221802: '2022-01-01 04:04:00', 306221807: '2022-01-01 04:04:24', 306221765: '2022-01-01 04:04:48', 306225000: '2022-01-01 04:05:12', 306221653: '2022-01-01 04:05:36', 306225011: '2022-01-01 04:06:00', 306225115: '2022-01-01 04:06:24', 306221900: '2022-01-01 04:06:48', 306222385: '2022-01-01 04:07:12', 306222128: '2022-01-01 04:07:36', 307662242: '2022-01-01 04:08:00', 309450366: '2022-01-01 04:08:25', 307662284: '2022-01-01 04:08:49', 307662889: '2022-01-01 04:09:13', 280324485: '2022-01-01 04:09:37', 280324491: '2022-01-01 04:10:01'}"
