,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_node,dropoff_node,pickup_distance,dropoff_distance
136,id2135557,2,2016-05-25 13:19:56,2016-05-25 13:27:50,5,-73.97028350830078,40.76483154296875,-73.95757293701173,40.78247833251953,N,474,2792781451,5306314421,10.409117885076927,30.582605322739358
137,id0659170,2,2016-03-26 13:07:08,2016-03-26 13:29:02,1,-73.96865844726561,40.764507293701165,-73.87283325195312,40.77145385742188,N,1314,596775985,3786724052,37.94847838716093,5482.501238994342
138,id1125774,1,2016-01-19 22:20:43,2016-01-19 22:28:45,2,-73.99453735351561,40.740234375,-73.97618865966798,40.762592315673835,N,482,42430263,8457002450,23.558082066600225,61.0183200717641
139,id1886740,1,2016-05-29 00:15:12,2016-05-29 00:24:38,1,-73.98511505126953,40.76872634887695,-73.95166778564453,40.77443313598633,N,566,42445039,6691104507,16.805101484043604,23.94193852741065
140,id1982306,2,2016-02-10 21:06:14,2016-02-10 21:09:23,2,-73.98493957519531,40.75185775756836,-73.9835433959961,40.744335174560554,N,189,5846916769,8119462459,47.489185850610696,31.586732696043946
141,id2684106,2,2016-02-26 20:59:13,2016-02-26 21:14:26,2,-74.00100708007811,40.731781005859375,-73.98715209960938,40.77100372314453,N,913,4375703341,7341373899,6.365237804337313,3.403711522992568
142,id0038484,2,2016-03-09 13:41:11,2016-03-09 13:53:27,2,-73.97285461425781,40.76440048217773,-73.97180938720702,40.75788879394531,N,736,3976008178,9140940624,8.562059228939773,4.26226111247617
143,id1734208,2,2016-04-11 10:44:32,2016-04-11 10:56:26,6,-73.99707794189453,40.72063827514648,-73.9996337890625,40.7458381652832,N,714,8231927638,4890040965,19.410815486449792,7.2189067970051415
144,id0561467,1,2016-02-09 06:58:53,2016-02-09 07:12:28,1,-73.97254943847656,40.79401779174805,-73.95405578613281,40.766300201416016,N,815,8687882736,6670244835,7.425382283012443,14.04357442546609
145,id3092788,2,2016-03-03 22:01:32,2016-03-03 22:17:44,2,-73.98477172851561,40.7105712890625,-73.98941040039062,40.73014831542969,N,972,6411125199,4235733234,3.2888063734832955,5.827203294334521
146,id1741519,2,2016-03-26 14:47:44,2016-03-26 14:53:02,1,-73.98478698730467,40.74301528930664,-73.99360656738281,40.73528671264648,N,318,4597668031,8264671699,36.41971863044697,37.816903067454696
147,id1330402,2,2016-05-22 18:06:05,2016-05-22 18:16:30,1,-73.9918212890625,40.75007629394531,-73.97105407714845,40.75669860839844,N,625,5235625493,8551468892,41.64146362226274,19.840229685497405
148,id2505596,2,2016-05-28 22:53:12,2016-05-28 23:07:31,1,-73.9849853515625,40.748580932617195,-73.9812774658203,40.76911544799805,N,859,8133342841,7837165575,27.230230068440353,20.628517553848727
149,id1630509,2,2016-03-16 05:42:49,2016-03-16 05:45:10,2,-73.99366760253906,40.74187850952149,-73.98458862304686,40.75429916381836,N,141,7781114578,42430329,22.13993473660795,13.598220461815728
150,id0512853,1,2016-05-28 17:40:21,2016-05-28 17:56:44,1,-73.96956634521484,40.7691650390625,-73.98652648925781,40.730335235595696,N,983,6929267031,4236104525,16.061530601636992,9.220741494580587
151,id3089912,2,2016-06-13 13:22:04,2016-06-13 13:31:29,2,-73.98995971679686,40.74108123779297,-73.97696685791014,40.74745178222656,N,565,8265964352,9147343638,12.739787512735177,13.155501577683902
152,id1137965,1,2016-05-16 15:02:10,2016-05-16 15:08:01,1,-73.9891357421875,40.775020599365234,-73.98181915283203,40.76605987548828,N,351,7640353323,8785244291,12.667291971759465,17.03727039283752
153,id3677225,2,2016-01-09 15:07:03,2016-01-09 15:12:45,1,-73.96788024902342,40.759811401367195,-73.95382690429686,40.77888107299805,N,342,9140903901,7924099742,18.61817963123116,8.214389318468978
154,id0401226,1,2016-05-26 06:37:10,2016-05-26 06:52:19,4,-74.00670623779298,40.7055549621582,-73.99169158935547,40.74972152709961,N,909,42429844,9414480617,9.181963327175065,10.4945612668205
155,id2452605,2,2016-05-22 22:42:31,2016-05-22 22:46:18,1,-73.99626922607422,40.74985122680664,-73.99476623535155,40.73648071289063,N,227,6814312340,8310246306,71.19302651883692,98.19834193373315
156,id3618302,2,2016-04-19 09:27:04,2016-04-19 09:45:02,6,-73.98731994628906,40.75064086914063,-73.98928833007811,40.76940536499024,N,1078,3857366815,3998699937,14.58312443230999,56.32550126278165
157,id1552358,2,2016-04-01 07:55:30,2016-04-01 08:10:30,1,-73.97543334960938,40.75213241577149,-73.99078369140625,40.75094223022461,N,900,42446971,7782217024,10.657385111076062,9.071217650387227
158,id1168234,1,2016-02-01 18:02:59,2016-02-01 18:13:30,1,-74.00020599365233,40.73784637451172,-74.00031280517578,40.72286605834961,N,631,42429375,8231922397,3.1570415858067125,71.99228130258678
159,id2910320,2,2016-04-20 07:33:12,2016-04-20 07:56:17,1,-73.95545959472656,40.76730728149414,-73.98899841308595,40.69316864013672,N,1385,3562587906,4158654689,59.49621558301171,1840.9869676261658
160,id3331830,1,2016-04-12 09:21:27,2016-04-12 09:35:56,1,-73.96486663818358,40.75579071044922,-73.9758071899414,40.757354736328125,N,869,6263094847,7788529741,2.266175075665542,17.915055293435824
161,id0195963,2,2016-06-19 18:39:05,2016-06-19 18:48:39,1,-73.99916076660156,40.74436950683594,-73.98870849609375,40.75870132446289,N,574,42434271,42435671,33.15389255230087,21.94063342638705
162,id0762989,2,2016-03-17 08:24:27,2016-03-17 08:26:11,1,-73.97761535644531,40.76357269287109,-73.97257232666014,40.7659568786621,N,104,42430378,7797650094,10.756488199269631,58.949718301461
163,id2671060,2,2016-04-07 08:44:32,2016-04-07 08:51:30,1,-73.95311737060547,40.77180099487305,-73.94792175292967,40.78314971923828,N,418,6689909663,5475082078,9.282446508971123,2.9028696090326087
164,id3620795,1,2016-01-01 10:45:24,2016-01-01 10:51:47,1,-74.0016098022461,40.74081039428711,-73.99622344970702,40.72590255737305,N,383,8262308794,4215580881,23.97677248633186,12.45482569557647
165,id2282206,1,2016-01-04 16:32:42,2016-01-04 16:51:19,2,-73.9621810913086,40.81072616577149,-73.99483489990233,40.752811431884766,N,1117,1506591536,2649092010,15.164129483775334,25.52420052001481
166,id0591292,1,2016-06-09 18:43:04,2016-06-09 19:07:11,1,-73.98696899414062,40.74285125732422,-73.9942855834961,40.761356353759766,N,1447,4276517132,42432706,22.556089681502197,28.367280807658886
167,id0906779,1,2016-04-19 08:31:48,2016-04-19 09:14:11,2,-73.9715576171875,40.75062942504882,-73.95262908935547,40.631595611572266,N,2543,9496073803,3235903195,5.654112023948475,9115.278430422573
168,id2326430,2,2016-06-10 22:06:53,2016-06-10 22:23:14,1,-73.95687866210938,40.77487182617188,-73.93650817871094,40.85718536376953,N,981,42438503,9464289822,11.994509165009175,15.717683952432534
169,id3863815,2,2016-03-14 04:24:36,2016-03-14 04:37:11,3,-73.94435882568358,40.7144889831543,-73.91053009033203,40.70949172973633,N,755,42450879,42450879,2599.0412383832677,5502.949273041421
170,id3048297,2,2016-04-06 08:53:11,2016-04-06 09:14:08,1,-73.97279357910156,40.75559616088867,-73.87312316894531,40.77445602416992,N,1257,42438889,3786724053,30.53077886946669,5306.022638165276
171,id3649509,1,2016-04-02 14:46:23,2016-04-02 15:06:44,2,-74.00554656982422,40.70926284790039,-73.97014617919923,40.762741088867195,N,1221,4985377328,7788529739,13.570378844871993,24.146431980301667
172,id1783063,2,2016-04-06 12:24:22,2016-04-06 12:40:02,2,-73.98464965820312,40.74597930908203,-73.97737884521484,40.75965118408203,N,940,42445896,805764995,28.90052873271179,39.47073214582539
173,id3363012,2,2016-04-12 20:22:49,2016-04-12 20:24:55,1,-73.96196746826173,40.77008056640625,-73.96077728271484,40.77505111694336,N,126,3562587894,7160238604,33.42647352337978,10.92528167823508
174,id0514638,1,2016-02-10 08:36:33,2016-02-10 08:42:23,1,-73.96942138671875,40.80003356933594,-73.96817779541014,40.791702270507805,N,350,42431116,4215936665,33.808154920881314,16.513860455969592
175,id0627115,2,2016-02-26 16:10:47,2016-02-26 16:23:04,1,-73.98262786865233,40.76211166381836,-73.99337005615233,40.74748992919922,N,737,3977886867,9427432088,28.164938135341885,14.028691514821986
176,id3141299,2,2016-01-14 12:25:54,2016-01-14 12:37:24,3,-73.9957733154297,40.74256896972656,-74.00809478759764,40.72277069091797,N,690,42439836,8304498373,73.0953135551703,6.798768211386744
177,id2003497,1,2016-04-15 11:58:45,2016-04-15 12:09:56,2,-74.00007629394531,40.74829864501953,-73.98988342285155,40.73796463012695,N,671,42444933,9032581895,14.789386348211714,20.665879310546753
178,id3748197,1,2016-02-07 23:17:58,2016-02-07 23:25:41,1,-73.9991683959961,40.734233856201165,-73.98209381103516,40.74027633666992,N,463,4320194262,4234425016,3.9113859880461086,12.215196930308812
179,id2983261,1,2016-04-15 14:41:14,2016-04-15 14:47:21,1,-74.01425170898438,40.713912963867195,-74.00462341308595,40.70538330078125,N,367,4143835081,8094558976,7.417274556004207,11.176942379631313
180,id0485870,2,2016-06-19 20:23:09,2016-06-19 20:29:18,1,-73.99089813232422,40.75066375732422,-73.99321746826173,40.734199523925774,N,369,7782217024,8309479779,32.40325338307711,39.18899790769288
181,id0835694,1,2016-01-15 19:25:12,2016-01-15 19:31:54,1,-73.97510528564453,40.75569152832031,-73.985595703125,40.74747467041016,N,402,596775882,9150486271,32.61200059202993,27.813919349563715
182,id3426410,2,2016-02-18 09:27:07,2016-02-18 09:45:20,5,-73.96743774414062,40.75934982299805,-74.01268768310547,40.70161056518555,N,1093,6680686184,2792083055,47.892676855266075,8.816041610586378
183,id3673678,2,2016-01-31 13:52:55,2016-01-31 14:03:52,1,-73.97599792480467,40.75113677978516,-74.0018539428711,40.7352294921875,N,657,42446959,8307642080,33.764108021949674,13.380849996969484
184,id2460349,1,2016-01-07 15:40:34,2016-01-07 15:49:24,2,-73.97895050048828,40.750930786132805,-73.96439361572266,40.75496292114258,N,530,561042198,9140940628,20.267077463177813,59.7858553448877
185,id3198639,1,2016-06-05 03:02:46,2016-06-05 03:14:59,1,-73.97978973388672,40.781265258789055,-73.94087982177734,40.82322311401367,N,733,6207264931,8008242724,6.595989734838773,43.75425242772258
186,id1872601,2,2016-05-31 19:16:05,2016-05-31 19:27:44,2,-73.98686218261719,40.75096130371094,-74.00537872314453,40.740028381347656,N,699,42430311,8262308683,14.454255109333362,5.6007505219078695
187,id0125957,1,2016-06-14 21:16:43,2016-06-14 21:21:37,2,-73.9670181274414,40.75300598144531,-73.95162963867188,40.76935958862305,N,294,3831856758,6689923814,11.978222877289015,9.537895830427637
188,id3526986,2,2016-02-23 13:28:59,2016-02-23 13:40:00,1,-73.9703826904297,40.76499176025391,-73.94966888427734,40.76845932006836,N,661,2792781447,6086355078,11.301726013995097,16.072821889644942
189,id3170873,1,2016-06-30 21:35:27,2016-06-30 21:46:19,1,-74.00243377685547,40.717166900634766,-73.98596954345702,40.726749420166016,N,652,591567288,8841425139,32.92646005909019,3.2271441431595487
190,id1674373,2,2016-02-15 17:52:27,2016-02-15 18:02:13,5,-74.00749969482422,40.74095153808594,-74.0166473388672,40.70491027832031,N,586,42429412,4149739466,1.294336292125337,4.297151232158773
191,id2973697,2,2016-04-07 22:52:23,2016-04-07 23:10:00,2,-73.9953842163086,40.749298095703125,-73.98932647705078,40.71814727783203,N,1057,42427812,8231896470,39.808912322161504,23.913989865166418
192,id1592044,1,2016-01-29 11:23:23,2016-01-29 11:33:03,1,-73.98667907714845,40.72584915161133,-73.99746704101561,40.73515319824219,N,580,3834459532,8309479737,4.080395354290603,60.9317551856352
193,id3899813,2,2016-06-01 20:15:24,2016-06-01 20:34:35,5,-73.98002624511719,40.76596832275391,-73.99120330810547,40.75035095214844,N,1151,4794775922,4461990857,27.822584685635697,8.882202993157076
194,id2075052,1,2016-04-09 09:09:03,2016-04-09 09:20:03,1,-73.95449829101561,40.76680755615234,-73.98778533935547,40.72087860107422,N,660,7740583793,3314293708,36.332475941663326,34.83739435070282
195,id3707411,1,2016-01-03 02:03:39,2016-01-03 02:17:02,1,-74.00772857666014,40.74060821533203,-73.98351287841797,40.73720932006836,N,803,8262308728,4132605214,31.331322943128036,48.06607973579359
196,id1608545,1,2016-04-14 08:31:03,2016-04-14 09:03:37,1,-74.00679779052734,40.73107147216797,-73.97496032714845,40.75846862792969,N,1954,8214320112,42440453,9.708141267168866,14.749092704914531
197,id3517425,2,2016-01-16 20:34:06,2016-01-16 20:51:16,6,-73.98092651367188,40.75524139404297,-74.00455474853516,40.72965240478516,N,1030,3942050708,3546132354,86.19948715363321,38.168129821978596
198,id3942917,1,2016-04-29 14:18:39,2016-04-29 15:05:36,4,-73.86277770996092,40.76931381225586,-73.98612976074217,40.748580932617195,N,2817,3786724053,8133342841,6341.551159230871,122.49309301757549
199,id2000923,2,2016-03-29 06:07:38,2016-03-29 06:09:03,5,-73.98786926269531,40.765098571777344,-73.99360656738281,40.75894927978516,N,85,4207837422,42434439,22.916761196748897,27.93590336610236
200,id3564028,1,2016-01-02 01:16:42,2016-01-02 01:19:56,1,-73.95413208007811,40.774784088134766,-73.94741821289062,40.779632568359375,N,194,7834024310,7140667637,9.186727537774306,15.909999608596273
201,id1233453,1,2016-02-05 17:28:07,2016-02-05 17:30:03,1,-73.97209930419923,40.78220748901367,-73.96451568603516,40.77754974365234,N,116,3248774664,9170771808,2.93828658328697,4.7891267755945375
202,id1372674,2,2016-05-22 13:08:24,2016-05-22 13:21:50,1,-73.97821044921875,40.77716064453125,-73.95762634277344,40.7745475769043,N,806,9001520873,42450015,43.960853177009795,40.380842154485165
203,id2806146,2,2016-05-28 21:31:24,2016-05-28 21:41:23,1,-73.98357391357422,40.73841857910156,-74.00548553466798,40.739559173583984,N,599,4132605269,8262308641,21.138164832643394,11.115752195925982
204,id1832737,2,2016-03-06 10:53:26,2016-03-06 10:59:30,1,-73.98471069335938,40.76018142700195,-73.97956085205078,40.75270462036133,N,364,2435108460,3955360020,10.247046628061506,17.628414057400644
205,id1489766,2,2016-05-31 19:53:33,2016-05-31 20:00:46,1,-73.9898910522461,40.74715805053711,-73.97494506835938,40.741744995117195,N,433,42430288,3839412209,26.60689118980513,51.144606131439176
206,id3308765,2,2016-05-17 18:00:27,2016-05-17 18:10:25,4,-73.86347198486328,40.76981735229492,-73.87153625488281,40.76310348510742,N,598,3786724053,371218768,6263.914741308499,6070.711714827843
207,id1935437,2,2016-04-24 09:09:20,2016-04-24 09:37:05,1,-73.97586059570312,40.75724029541016,-74.17759704589844,40.690948486328125,N,1665,7788529751,2053820786,7.232582630592871,13554.44397739952
208,id2059551,2,2016-04-01 09:28:05,2016-04-01 09:42:03,1,-73.95665740966798,40.78076934814453,-73.96964263916014,40.80010223388672,N,838,7924099787,42431116,1.866063458023382,27.962246461507213
209,id2433939,1,2016-05-16 13:05:38,2016-05-16 13:33:57,3,-73.87300872802734,40.774120330810554,-73.97607421875,40.74991226196289,N,1699,3786724053,1731564121,5331.254886410366,26.056197032470145
210,id2677357,2,2016-02-15 16:36:19,2016-02-15 16:41:50,2,-73.97163391113281,40.78196334838867,-73.981689453125,40.778995513916016,N,331,1989096622,3235708631,3.309316054869065,29.872851091756257
211,id2336715,2,2016-01-01 00:09:03,2016-01-01 00:19:25,2,-73.98435974121092,40.748985290527344,-73.99628448486328,40.71605682373047,N,622,42434946,4160368842,29.022047896946678,6.516645948739576
212,id3525276,1,2016-03-24 18:27:14,2016-03-24 18:32:57,1,-73.9709701538086,40.76412582397461,-73.9622802734375,40.776180267333984,N,343,4796291640,42446021,10.198306633906126,19.536923426495704
213,id3729126,1,2016-01-04 14:20:21,2016-01-04 14:36:59,1,-73.86691284179686,40.77187728881836,-73.79469299316406,40.73479080200195,N,998,3786724053,9178958154,5901.931737245129,13220.317466357183
214,id1073968,1,2016-03-15 09:44:58,2016-03-15 10:07:43,1,-73.95521545410156,40.78024673461913,-73.86183166503906,40.76845550537109,N,1365,7924099719,371218770,3.732015970864543,6456.356501053173
215,id0562336,2,2016-06-15 10:17:48,2016-06-15 10:27:40,2,-73.95274353027344,40.77225875854492,-73.97776794433594,40.73911285400391,N,592,6691104527,3834442663,1.1449241060213389,37.83795076476507
216,id1163958,1,2016-03-18 07:48:10,2016-03-18 07:53:23,1,-73.97257995605469,40.748905181884766,-73.96156311035155,40.76051712036133,N,313,9509151987,8959167156,21.58034372482551,22.67621673572102
217,id1681877,1,2016-04-26 14:42:12,2016-04-26 14:57:02,1,-73.95526123046875,40.78024291992188,-73.9698715209961,40.78976440429688,N,890,7924099719,3875114029,6.312141311257805,4.087639758207831
218,id0945119,2,2016-05-02 18:29:38,2016-05-02 18:38:56,6,-74.00283813476561,40.76036071777344,-73.98841094970702,40.77898025512695,N,558,247085079,595245836,19.38429812242523,12.022396583471274
219,id2939783,1,2016-04-12 10:11:37,2016-04-12 10:34:46,1,-73.9900665283203,40.75193405151367,-73.98975372314453,40.72386932373047,N,1389,42439952,6781557911,31.131379553211737,48.52411164059041
220,id2050990,2,2016-06-20 21:05:09,2016-06-20 21:47:45,1,-73.99008178710938,40.75673675537109,-73.95513153076173,40.67752456665039,N,2556,4207957613,42451508,14.787564043308372,4252.112676693675
221,id3780362,2,2016-05-08 21:13:49,2016-05-08 21:16:04,2,-73.94952392578125,40.776611328125,-73.94267272949217,40.78596878051758,N,135,4205865489,4980852222,10.365478897999619,15.61488506490518
222,id2233338,2,2016-01-14 19:14:29,2016-01-14 19:23:22,2,-73.99514007568358,40.75,-73.99369812011719,40.73550033569336,N,533,9469803474,8310246296,6.570612523127959,35.66303863668707
223,id1445390,2,2016-01-19 08:00:19,2016-01-19 08:17:34,3,-73.96012115478516,40.78195190429688,-73.97196960449217,40.75503921508789,N,1035,7093980561,4550867479,25.578861107682307,47.303459436561475
224,id0345679,2,2016-03-22 20:24:06,2016-03-22 20:33:40,1,-73.99752044677734,40.721240997314446,-73.98800659179686,40.720821380615234,N,574,5152337872,3314293708,16.89019773652297,45.18949875425525
225,id0570525,1,2016-02-25 15:30:16,2016-02-25 15:35:20,1,-73.99837493896483,40.72592544555664,-73.99031066894531,40.73112869262695,N,304,6024767164,4234578193,15.954425064947086,9.598721959473634
226,id0872662,2,2016-02-13 08:10:01,2016-02-13 08:12:19,3,-73.97830963134764,40.73715972900391,-73.97321319580078,40.74394989013672,N,138,9470272146,3932847283,5.961686053382045,20.633221099049347
227,id3114338,2,2016-05-23 20:42:21,2016-05-23 20:51:40,1,-73.9651107788086,40.775089263916016,-73.9523696899414,40.766460418701165,N,559,7094731968,4207313496,1.7869979549120374,19.762649546115206
228,id2718231,1,2016-03-08 02:44:19,2016-03-08 03:04:35,1,-73.99250030517578,40.74044418334961,-73.8401107788086,40.71951675415039,N,1216,7781159301,3785513708,142.43281840993671,10619.198315205394
