,tripid,pickup_node,dropoff_node,pickup_day,pickup_hour,pickup_minute,pickup_datetime,route,dropoff_datetime,trip_duration,node_timestamps
52,52,306226719,306224552,1,16,22,2022-01-01 16:22:00,"[306226719, 309450229, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009, 306224552]",2022-01-01 16:23:22.100,82.1,"{306226719: '2022-01-01 16:22:00', 309450229: '2022-01-01 16:22:10', 306222128: '2022-01-01 16:22:20', 306222385: '2022-01-01 16:22:30', 306221900: '2022-01-01 16:22:41', 306225115: '2022-01-01 16:22:51', 306225011: '2022-01-01 16:23:01', 306225009: '2022-01-01 16:23:11', 306224552: '2022-01-01 16:23:22'}"
53,53,280430536,306222128,1,14,18,2022-01-01 14:18:00,"[280430536, 307661801, 307662284, 309450366, 307662242, 306222128]",2022-01-01 14:19:02.300,62.3,"{280430536: '2022-01-01 14:18:00', 307661801: '2022-01-01 14:18:12', 307662284: '2022-01-01 14:18:24', 309450366: '2022-01-01 14:18:37', 307662242: '2022-01-01 14:18:49', 306222128: '2022-01-01 14:19:02'}"
54,54,306225115,7756059834,1,6,14,2022-01-01 06:14:00,"[306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307661801, 307662149, 7756059845, 7756059836, 7756059834]",2022-01-01 06:15:35.700,95.7,"{306225115: '2022-01-01 06:14:00', 306221900: '2022-01-01 06:14:08', 306222385: '2022-01-01 06:14:17', 306222128: '2022-01-01 06:14:26', 307662242: '2022-01-01 06:14:34', 309450366: '2022-01-01 06:14:43', 307662284: '2022-01-01 06:14:52', 307661801: '2022-01-01 06:15:00', 307662149: '2022-01-01 06:15:09', 7756059845: '2022-01-01 06:15:18', 7756059836: '2022-01-01 06:15:27', 7756059834: '2022-01-01 06:15:35'}"
55,55,309450340,306222383,1,18,23,2022-01-01 18:23:00,"[309450340, 1633571571, 309450229, 306222128, 306222385, 306222383]",2022-01-01 18:23:43.000,43.0,"{309450340: '2022-01-01 18:23:00', 1633571571: '2022-01-01 18:23:08', 309450229: '2022-01-01 18:23:17', 306222128: '2022-01-01 18:23:25', 306222385: '2022-01-01 18:23:34', 306222383: '2022-01-01 18:23:43'}"
56,56,306221950,306225115,1,3,10,2022-01-01 03:10:00,"[306221950, 399384843, 306221941, 306222676, 306225115]",2022-01-01 03:10:47.500,47.5,"{306221950: '2022-01-01 03:10:00', 399384843: '2022-01-01 03:10:11', 306221941: '2022-01-01 03:10:23', 306222676: '2022-01-01 03:10:35', 306225115: '2022-01-01 03:10:47'}"
57,57,7756059845,306221941,1,1,8,2022-01-01 01:08:00,"[7756059845, 307662149, 307661801, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941]",2022-01-01 01:09:22.500,82.5,"{7756059845: '2022-01-01 01:08:00', 307662149: '2022-01-01 01:08:07', 307661801: '2022-01-01 01:08:15', 307662284: '2022-01-01 01:08:22', 309450366: '2022-01-01 01:08:30', 307662242: '2022-01-01 01:08:37', 306222128: '2022-01-01 01:08:45', 306222385: '2022-01-01 01:08:52', 306221900: '2022-01-01 01:09:00', 306221960: '2022-01-01 01:09:07', 306222676: '2022-01-01 01:09:15', 306221941: '2022-01-01 01:09:22'}"
58,58,306221802,306221960,1,9,34,2022-01-01 09:34:00,"[306221802, 306221807, 306221765, 306225000, 306221653, 306225011, 306225115, 306221900, 306221960]",2022-01-01 09:35:20.100,80.1,"{306221802: '2022-01-01 09:34:00', 306221807: '2022-01-01 09:34:10', 306221765: '2022-01-01 09:34:20', 306225000: '2022-01-01 09:34:30', 306221653: '2022-01-01 09:34:40', 306225011: '2022-01-01 09:34:50', 306225115: '2022-01-01 09:35:00', 306221900: '2022-01-01 09:35:10', 306221960: '2022-01-01 09:35:20'}"
59,59,306225115,354863308,1,16,26,2022-01-01 16:26:00,"[306225115, 306221900, 306222385, 306222128, 309450229, 1633571571, 354863308]",2022-01-01 16:26:53.500,53.5,"{306225115: '2022-01-01 16:26:00', 306221900: '2022-01-01 16:26:08', 306222385: '2022-01-01 16:26:17', 306222128: '2022-01-01 16:26:26', 309450229: '2022-01-01 16:26:35', 1633571571: '2022-01-01 16:26:44', 354863308: '2022-01-01 16:26:53'}"
60,60,309450234,306221950,1,20,27,2022-01-01 20:27:00,"[309450234, 354863308, 1633571571, 309450229, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843, 306221950]",2022-01-01 20:28:18.800,78.8,"{309450234: '2022-01-01 20:27:00', 354863308: '2022-01-01 20:27:07', 1633571571: '2022-01-01 20:27:14', 309450229: '2022-01-01 20:27:21', 306222128: '2022-01-01 20:27:28', 306222385: '2022-01-01 20:27:35', 306221900: '2022-01-01 20:27:42', 306221960: '2022-01-01 20:27:50', 306222676: '2022-01-01 20:27:57', 306221941: '2022-01-01 20:28:04', 399384843: '2022-01-01 20:28:11', 306221950: '2022-01-01 20:28:18'}"
61,61,306221960,307662242,1,3,2,2022-01-01 03:02:00,"[306221960, 306221900, 306222385, 306222128, 307662242]",2022-01-01 03:02:27.400,27.4,"{306221960: '2022-01-01 03:02:00', 306221900: '2022-01-01 03:02:06', 306222385: '2022-01-01 03:02:13', 306222128: '2022-01-01 03:02:20', 307662242: '2022-01-01 03:02:27'}"
62,62,309441562,306222462,1,7,4,2022-01-01 07:04:00,"[309441562, 309441547, 306221950, 3023405356, 306221802, 306221807, 306221765, 306225000, 306224552, 306222462]",2022-01-01 07:06:46.100,166.1,"{309441562: '2022-01-01 07:04:00', 309441547: '2022-01-01 07:04:18', 306221950: '2022-01-01 07:04:36', 3023405356: '2022-01-01 07:04:55', 306221802: '2022-01-01 07:05:13', 306221807: '2022-01-01 07:05:32', 306221765: '2022-01-01 07:05:50', 306225000: '2022-01-01 07:06:09', 306224552: '2022-01-01 07:06:27', 306222462: '2022-01-01 07:06:46'}"
63,63,306226719,306222128,1,8,33,2022-01-01 08:33:00,"[306226719, 309450229, 306222128]",2022-01-01 08:33:12.300,12.3,"{306226719: '2022-01-01 08:33:00', 309450229: '2022-01-01 08:33:06', 306222128: '2022-01-01 08:33:12'}"
64,64,280324491,304525639,1,23,28,2022-01-01 23:28:00,"[280324491, 280324485, 307662889, 307663269, 304525639]",2022-01-01 23:31:40.700,220.7,"{280324491: '2022-01-01 23:28:00', 280324485: '2022-01-01 23:28:55', 307662889: '2022-01-01 23:29:50', 307663269: '2022-01-01 23:30:45', 304525639: '2022-01-01 23:31:40'}"
65,65,280324485,306222385,1,8,8,2022-01-01 08:08:00,"[280324485, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385]",2022-01-01 08:12:22.500,262.5,"{280324485: '2022-01-01 08:08:00', 307662889: '2022-01-01 08:08:43', 307662284: '2022-01-01 08:09:27', 309450366: '2022-01-01 08:10:11', 307662242: '2022-01-01 08:10:55', 306222128: '2022-01-01 08:11:38', 306222385: '2022-01-01 08:12:22'}"
66,66,309450340,306221950,1,9,4,2022-01-01 09:04:00,"[309450340, 1633571571, 309450229, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843, 306221950]",2022-01-01 09:05:12.600,72.6,"{309450340: '2022-01-01 09:04:00', 1633571571: '2022-01-01 09:04:07', 309450229: '2022-01-01 09:04:14', 306222128: '2022-01-01 09:04:21', 306222385: '2022-01-01 09:04:29', 306221900: '2022-01-01 09:04:36', 306221960: '2022-01-01 09:04:43', 306222676: '2022-01-01 09:04:50', 306221941: '2022-01-01 09:04:58', 399384843: '2022-01-01 09:05:05', 306221950: '2022-01-01 09:05:12'}"
67,67,2586413037,309450234,1,2,27,2022-01-01 02:27:00,"[2586413037, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 309450229, 1633571571, 354863308, 309450234]",2022-01-01 02:28:11.000,71.0,"{2586413037: '2022-01-01 02:27:00', 306221941: '2022-01-01 02:27:07', 306222676: '2022-01-01 02:27:14', 306221960: '2022-01-01 02:27:21', 306221900: '2022-01-01 02:27:28', 306222385: '2022-01-01 02:27:35', 306222128: '2022-01-01 02:27:42', 309450229: '2022-01-01 02:27:49', 1633571571: '2022-01-01 02:27:56', 354863308: '2022-01-01 02:28:03', 309450234: '2022-01-01 02:28:11'}"
68,68,307664242,306225000,1,7,2,2022-01-01 07:02:00,"[307664242, 307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009, 306224552, 306225000]",2022-01-01 07:08:13.300,373.3,"{307664242: '2022-01-01 07:02:00', 307664257: '2022-01-01 07:02:21', 290333443: '2022-01-01 07:02:43', 290333444: '2022-01-01 07:03:05', 304525639: '2022-01-01 07:03:27', 307663269: '2022-01-01 07:03:49', 307662889: '2022-01-01 07:04:11', 307662284: '2022-01-01 07:04:33', 309450366: '2022-01-01 07:04:55', 307662242: '2022-01-01 07:05:17', 306222128: '2022-01-01 07:05:39', 306222385: '2022-01-01 07:06:01', 306221900: '2022-01-01 07:06:23', 306225115: '2022-01-01 07:06:45', 306225011: '2022-01-01 07:07:07', 306225009: '2022-01-01 07:07:29', 306224552: '2022-01-01 07:07:51', 306225000: '2022-01-01 07:08:13'}"
69,69,306221671,307662149,1,18,44,2022-01-01 18:44:00,"[306221671, 306221807, 306221765, 306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307661801, 307662149]",2022-01-01 18:46:20.000,140.0,"{306221671: '2022-01-01 18:44:00', 306221807: '2022-01-01 18:44:09', 306221765: '2022-01-01 18:44:18', 306225000: '2022-01-01 18:44:27', 306224552: '2022-01-01 18:44:37', 306225009: '2022-01-01 18:44:46', 306225011: '2022-01-01 18:44:55', 306225115: '2022-01-01 18:45:05', 306221900: '2022-01-01 18:45:14', 306222385: '2022-01-01 18:45:23', 306222128: '2022-01-01 18:45:33', 307662242: '2022-01-01 18:45:42', 309450366: '2022-01-01 18:45:51', 307662284: '2022-01-01 18:46:01', 307661801: '2022-01-01 18:46:10', 307662149: '2022-01-01 18:46:20'}"
70,70,309450234,306225011,1,3,58,2022-01-01 03:58:00,"[309450234, 354863308, 1633571571, 309450229, 306222128, 306222385, 306221900, 306225115, 306225011]",2022-01-01 03:59:05.800,65.8,"{309450234: '2022-01-01 03:58:00', 354863308: '2022-01-01 03:58:08', 1633571571: '2022-01-01 03:58:16', 309450229: '2022-01-01 03:58:24', 306222128: '2022-01-01 03:58:32', 306222385: '2022-01-01 03:58:41', 306221900: '2022-01-01 03:58:49', 306225115: '2022-01-01 03:58:57', 306225011: '2022-01-01 03:59:05'}"
71,71,290333400,309441548,1,12,38,2022-01-01 12:38:00,"[290333400, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843, 306221950, 309441547, 309441548]",2022-01-01 12:44:06.300,366.3,"{290333400: '2022-01-01 12:38:00', 290333444: '2022-01-01 12:38:21', 304525639: '2022-01-01 12:38:43', 307663269: '2022-01-01 12:39:04', 307662889: '2022-01-01 12:39:26', 307662284: '2022-01-01 12:39:47', 309450366: '2022-01-01 12:40:09', 307662242: '2022-01-01 12:40:30', 306222128: '2022-01-01 12:40:52', 306222385: '2022-01-01 12:41:13', 306221900: '2022-01-01 12:41:35', 306221960: '2022-01-01 12:41:57', 306222676: '2022-01-01 12:42:18', 306221941: '2022-01-01 12:42:40', 399384843: '2022-01-01 12:43:01', 306221950: '2022-01-01 12:43:23', 309441547: '2022-01-01 12:43:44', 309441548: '2022-01-01 12:44:06'}"
72,72,309450366,3023405356,1,14,13,2022-01-01 14:13:00,"[309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765, 306221807, 306221802, 3023405356]",2022-01-01 14:14:59.300,119.3,"{309450366: '2022-01-01 14:13:00', 307662242: '2022-01-01 14:13:09', 306222128: '2022-01-01 14:13:19', 306222385: '2022-01-01 14:13:29', 306221900: '2022-01-01 14:13:39', 306225115: '2022-01-01 14:13:49', 306225011: '2022-01-01 14:13:59', 306221653: '2022-01-01 14:14:09', 306225000: '2022-01-01 14:14:19', 306221765: '2022-01-01 14:14:29', 306221807: '2022-01-01 14:14:39', 306221802: '2022-01-01 14:14:49', 3023405356: '2022-01-01 14:14:59'}"
73,73,1479963453,306221807,1,21,34,2022-01-01 21:34:00,"[1479963453, 309441562, 309441547, 306221950, 3023405356, 306221802, 306221807]",2022-01-01 21:37:08.200,188.2,"{1479963453: '2022-01-01 21:34:00', 309441562: '2022-01-01 21:34:31', 309441547: '2022-01-01 21:35:02', 306221950: '2022-01-01 21:35:34', 3023405356: '2022-01-01 21:36:05', 306221802: '2022-01-01 21:36:36', 306221807: '2022-01-01 21:37:08'}"
74,74,306221950,306221765,1,22,58,2022-01-01 22:58:00,"[306221950, 3023405356, 306221802, 306221807, 306221765]",2022-01-01 22:59:19.000,79.0,"{306221950: '2022-01-01 22:58:00', 3023405356: '2022-01-01 22:58:19', 306221802: '2022-01-01 22:58:39', 306221807: '2022-01-01 22:58:59', 306221765: '2022-01-01 22:59:19'}"
75,75,7756059836,306222385,1,8,20,2022-01-01 08:20:00,"[7756059836, 7756059845, 307662149, 307661801, 307662284, 309450366, 307662242, 306222128, 306222385]",2022-01-01 08:21:12.600,72.6,"{7756059836: '2022-01-01 08:20:00', 7756059845: '2022-01-01 08:20:09', 307662149: '2022-01-01 08:20:18', 307661801: '2022-01-01 08:20:27', 307662284: '2022-01-01 08:20:36', 309450366: '2022-01-01 08:20:45', 307662242: '2022-01-01 08:20:54', 306222128: '2022-01-01 08:21:03', 306222385: '2022-01-01 08:21:12'}"
76,76,309450234,306222385,1,14,34,2022-01-01 14:34:00,"[309450234, 354863308, 1633571571, 309450229, 306222128, 306222385]",2022-01-01 14:34:40.000,40.0,"{309450234: '2022-01-01 14:34:00', 354863308: '2022-01-01 14:34:08', 1633571571: '2022-01-01 14:34:16', 309450229: '2022-01-01 14:34:24', 306222128: '2022-01-01 14:34:32', 306222385: '2022-01-01 14:34:40'}"
77,77,309450340,309450229,1,22,55,2022-01-01 22:55:00,"[309450340, 1633571571, 309450229]",2022-01-01 22:55:19.500,19.5,"{309450340: '2022-01-01 22:55:00', 1633571571: '2022-01-01 22:55:09', 309450229: '2022-01-01 22:55:19'}"
78,78,290333444,306222385,1,18,22,2022-01-01 18:22:00,"[290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385]",2022-01-01 18:26:31.600,271.6,"{290333444: '2022-01-01 18:22:00', 304525639: '2022-01-01 18:22:33', 307663269: '2022-01-01 18:23:07', 307662889: '2022-01-01 18:23:41', 307662284: '2022-01-01 18:24:15', 309450366: '2022-01-01 18:24:49', 307662242: '2022-01-01 18:25:23', 306222128: '2022-01-01 18:25:57', 306222385: '2022-01-01 18:26:31'}"
79,79,309441562,309450344,1,8,11,2022-01-01 08:11:00,"[309441562, 309441547, 306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 309450229, 1633571571, 309450340, 309450344]",2022-01-01 08:13:15.000,135.0,"{309441562: '2022-01-01 08:11:00', 309441547: '2022-01-01 08:11:10', 306221950: '2022-01-01 08:11:20', 399384843: '2022-01-01 08:11:31', 306221941: '2022-01-01 08:11:41', 306222676: '2022-01-01 08:11:51', 306221960: '2022-01-01 08:12:02', 306221900: '2022-01-01 08:12:12', 306222385: '2022-01-01 08:12:23', 306222128: '2022-01-01 08:12:33', 309450229: '2022-01-01 08:12:43', 1633571571: '2022-01-01 08:12:54', 309450340: '2022-01-01 08:13:04', 309450344: '2022-01-01 08:13:15'}"
80,80,1633571571,306222128,1,6,16,2022-01-01 06:16:00,"[1633571571, 309450229, 306222128]",2022-01-01 06:16:12.800,12.8,"{1633571571: '2022-01-01 06:16:00', 309450229: '2022-01-01 06:16:06', 306222128: '2022-01-01 06:16:12'}"
81,81,306222462,307662238,1,23,58,2022-01-01 23:58:00,"[306222462, 306226719, 309450229, 1633571571, 354863308, 307662238]",2022-01-01 23:59:42.500,102.5,"{306222462: '2022-01-01 23:58:00', 306226719: '2022-01-01 23:58:20', 309450229: '2022-01-01 23:58:41', 1633571571: '2022-01-01 23:59:01', 354863308: '2022-01-01 23:59:22', 307662238: '2022-01-01 23:59:42'}"
82,82,307662149,2586413037,1,12,10,2022-01-01 12:10:00,"[307662149, 307661801, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 2586413037]",2022-01-01 12:11:30.400,90.4,"{307662149: '2022-01-01 12:10:00', 307661801: '2022-01-01 12:10:08', 307662284: '2022-01-01 12:10:16', 309450366: '2022-01-01 12:10:24', 307662242: '2022-01-01 12:10:32', 306222128: '2022-01-01 12:10:41', 306222385: '2022-01-01 12:10:49', 306221900: '2022-01-01 12:10:57', 306221960: '2022-01-01 12:11:05', 306222676: '2022-01-01 12:11:13', 306221941: '2022-01-01 12:11:22', 2586413037: '2022-01-01 12:11:30'}"
83,83,304525639,1479963453,1,5,42,2022-01-01 05:42:00,"[304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843, 306221950, 309441547, 309441548, 309441562, 1479963453]",2022-01-01 05:48:48.900,408.9,"{304525639: '2022-01-01 05:42:00', 307663269: '2022-01-01 05:42:24', 307662889: '2022-01-01 05:42:48', 307662284: '2022-01-01 05:43:12', 309450366: '2022-01-01 05:43:36', 307662242: '2022-01-01 05:44:00', 306222128: '2022-01-01 05:44:24', 306222385: '2022-01-01 05:44:48', 306221900: '2022-01-01 05:45:12', 306221960: '2022-01-01 05:45:36', 306222676: '2022-01-01 05:46:00', 306221941: '2022-01-01 05:46:24', 399384843: '2022-01-01 05:46:48', 306221950: '2022-01-01 05:47:12', 309441547: '2022-01-01 05:47:36', 309441548: '2022-01-01 05:48:00', 309441562: '2022-01-01 05:48:24', 1479963453: '2022-01-01 05:48:48'}"
84,84,7756059875,290333400,1,10,46,2022-01-01 10:46:00,"[7756059875, 307662149, 307661801, 307662284, 307662889, 307663269, 304525639, 290333444, 290333400]",2022-01-01 10:50:34.800,274.8,"{7756059875: '2022-01-01 10:46:00', 307662149: '2022-01-01 10:46:34', 307661801: '2022-01-01 10:47:08', 307662284: '2022-01-01 10:47:43', 307662889: '2022-01-01 10:48:17', 307663269: '2022-01-01 10:48:51', 304525639: '2022-01-01 10:49:26', 290333444: '2022-01-01 10:50:00', 290333400: '2022-01-01 10:50:34'}"
85,85,291556214,309450366,1,22,55,2022-01-01 22:55:00,"[291556214, 297675884, 307663269, 307662889, 307662284, 309450366]",2022-01-01 22:59:32.100,272.1,"{291556214: '2022-01-01 22:55:00', 297675884: '2022-01-01 22:55:54', 307663269: '2022-01-01 22:56:48', 307662889: '2022-01-01 22:57:43', 307662284: '2022-01-01 22:58:37', 309450366: '2022-01-01 22:59:32'}"
86,86,308304288,306222383,1,16,13,2022-01-01 16:13:00,"[308304288, 308304289, 306221804, 306221802, 306221807, 306221765, 306225000, 306221653, 306225011, 306225115, 306221900, 306222385, 306222383]",2022-01-01 16:15:06.500,126.5,"{308304288: '2022-01-01 16:13:00', 308304289: '2022-01-01 16:13:10', 306221804: '2022-01-01 16:13:21', 306221802: '2022-01-01 16:13:31', 306221807: '2022-01-01 16:13:42', 306221765: '2022-01-01 16:13:52', 306225000: '2022-01-01 16:14:03', 306221653: '2022-01-01 16:14:13', 306225011: '2022-01-01 16:14:24', 306225115: '2022-01-01 16:14:34', 306221900: '2022-01-01 16:14:45', 306222385: '2022-01-01 16:14:55', 306222383: '2022-01-01 16:15:06'}"
87,87,309450340,307662198,1,6,46,2022-01-01 06:46:00,"[309450340, 1633571571, 354863308, 307662238, 354863048, 307662198]",2022-01-01 06:46:51.600,51.6,"{309450340: '2022-01-01 06:46:00', 1633571571: '2022-01-01 06:46:10', 354863308: '2022-01-01 06:46:20', 307662238: '2022-01-01 06:46:30', 354863048: '2022-01-01 06:46:41', 307662198: '2022-01-01 06:46:51'}"
88,88,290333444,306219024,1,8,1,2022-01-01 08:01:00,"[290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 309450229, 306226719, 306222462, 306218723, 306219024]",2022-01-01 08:09:16.600,496.6,"{290333444: '2022-01-01 08:01:00', 304525639: '2022-01-01 08:01:41', 307663269: '2022-01-01 08:02:22', 307662889: '2022-01-01 08:03:04', 307662284: '2022-01-01 08:03:45', 309450366: '2022-01-01 08:04:26', 307662242: '2022-01-01 08:05:08', 306222128: '2022-01-01 08:05:49', 309450229: '2022-01-01 08:06:31', 306226719: '2022-01-01 08:07:12', 306222462: '2022-01-01 08:07:53', 306218723: '2022-01-01 08:08:35', 306219024: '2022-01-01 08:09:16'}"
89,89,290333444,309441562,1,3,27,2022-01-01 03:27:00,"[290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843, 306221950, 309441547, 309441548, 309441562]",2022-01-01 03:33:04.600,364.6,"{290333444: '2022-01-01 03:27:00', 304525639: '2022-01-01 03:27:21', 307663269: '2022-01-01 03:27:42', 307662889: '2022-01-01 03:28:04', 307662284: '2022-01-01 03:28:25', 309450366: '2022-01-01 03:28:47', 307662242: '2022-01-01 03:29:08', 306222128: '2022-01-01 03:29:30', 306222385: '2022-01-01 03:29:51', 306221900: '2022-01-01 03:30:13', 306221960: '2022-01-01 03:30:34', 306222676: '2022-01-01 03:30:55', 306221941: '2022-01-01 03:31:17', 399384843: '2022-01-01 03:31:38', 306221950: '2022-01-01 03:32:00', 309441547: '2022-01-01 03:32:21', 309441548: '2022-01-01 03:32:43', 309441562: '2022-01-01 03:33:04'}"
90,90,307661801,307662238,1,17,53,2022-01-01 17:53:00,"[307661801, 307662198, 354863048, 307662238]",2022-01-01 17:53:32.200,32.2,"{307661801: '2022-01-01 17:53:00', 307662198: '2022-01-01 17:53:10', 354863048: '2022-01-01 17:53:21', 307662238: '2022-01-01 17:53:32'}"
